id,start_date,ban_date,period
account.819f0a40f16f43f9814cf69b4633bdb4,2019-03-02,2019-03-03,2
account.85bf5dfce0084ca0a99524bf872793f8,2019-03-10,2019-03-17,8
account.a11d00fc7c064b73a25624dc31ef0056,2019-03-09,2019-03-11,3
account.cf186db6219648d0990f50b2c5ce0807,2019-03-09,2019-03-10,2
account.d3b82bb24d994d6d9590071a1feb7317,2019-03-04,2019-03-13,10
account.ec12c38092f94ec98b9956604c8b8876,2019-03-01,2019-03-02,2
account.132eee2457d3420da3824e74acb4361e,2019-03-08,2019-03-09,2
account.19a26aa330954bc3935552d2ece93300,2019-03-02,2019-03-30,29
account.5772a2538ee3419b8fcd7978cbd5e443,2019-03-23,2019-03-23,1
account.57d29af63da7477ba25120b1e0ae1f39,2019-03-20,2019-03-30,11
account.5ed0fd6ed1594db68831b770a19603e2,2019-03-19,2019-03-21,3
account.8918cc9722cf47c5ac393baa8c20233e,2019-03-01,2019-03-09,9
account.92ffaa75be394935ad2ec1435fd2810f,2019-03-09,2019-03-11,3
account.95b7d94bc91241a696b01afcddc246e7,2019-03-15,2019-03-16,2
account.a16564260f9047ae89789145572e8da7,2019-03-02,2019-03-03,2
account.a46776501b8246269ab0eb8d2d9ad20f,2019-03-03,2019-03-04,2
account.ae7ebd5984dd4aba950f6158238f94a9,2019-03-06,2019-03-09,4
account.ae7ef48263714a44973195f80d3d8ce7,2019-03-08,2019-03-11,4
account.afd3b6c76ef342c885df35094903a5c8,2019-03-24,2019-03-28,5
account.be700e4750aa402eb9dccb985cea3432,2019-03-05,2019-03-06,2
account.ce197f916e434780b61e20329548588b,2019-03-03,2019-03-04,2
account.d351e8e6de2149be96baa23c837c83e1,2019-03-14,2019-03-23,10
account.e164195fc68646aca8d1232c0df80ad4,2019-03-23,2019-03-28,6
account.f4e38f2666514c4a988f0c38be57bebf,2019-03-12,2019-03-12,1
account.09b69be3ab5f4287a055347a3159df49,2019-03-27,2019-03-31,5
account.27a0e33a78064ec7a75cb3552cc39775,2019-03-01,2019-03-02,2
account.29a4540f79ec4b399576f92512e0901d,2019-03-01,2019-03-02,2
account.30a10ea4a58e4eb8b8488da5350a7c72,2019-03-20,2019-03-21,2
account.5d0b7757fdf0489392f9c4da68b1ded6,2019-03-03,2019-03-09,7
account.60f829dae3764a92b6c35503aaa3014c,2019-03-12,2019-03-17,6
account.65d368169f094fd8a9fbbe01a3cc923d,2019-03-03,2019-03-04,2
account.664753c4b4a74beea2733b911e625e74,2019-03-09,2019-03-19,11
account.6a13caa8b4b2496ea7c711da7a51d393,2019-03-03,2019-03-09,7
account.848824a96381487984211c69b390579d,2019-03-15,2019-03-20,6
account.85dd955c286f4014b51846159ea4b11a,2019-03-01,2019-03-02,2
account.8601efe782fc44fe94e66972468ba34d,2019-03-04,2019-03-09,6
account.9a780b4861eb407a8c6ac286dc5cfa82,2019-03-09,2019-03-09,1
account.a49f0682d3364a98b470d82a94b6173a,2019-03-08,2019-03-09,2
account.a63b432a19d84df19499e32ff41609c9,2019-03-03,2019-03-04,2
account.a9898fd50bfc422d9c324ba57bde8d85,2019-03-01,2019-03-09,9
account.adc1e5f461584c8b9ad5ac1dd6ce04e4,2019-03-29,2019-03-31,3
account.d4bc1987fe634dc896c5db26a210ca1c,2019-03-25,2019-03-27,3
account.f4c06383a2094a90bd33e057915dd9f4,2019-03-06,2019-03-14,9
account.fb1137fb25ea4fcfb01e81f8f9a227b9,2019-03-09,2019-03-11,3
account.0c01d1f5a6ff4a77a738f6677a785afa,2019-03-02,2019-03-03,2
account.1bbb7cab0eb84e2d9e91a4406e0aa862,2019-03-14,2019-03-15,2
account.31974d688cd04a9d8d9a885b90b0919d,2019-03-22,2019-03-28,7
account.33543d75b50a4db9b1fe9f28152ee961,2019-03-01,2019-03-06,6
account.5c0375c110764059b069dfc7901c5ef0,2019-03-23,2019-03-23,1
account.5ce3aa5bc4db4332841385b91beb7c5e,2019-03-07,2019-03-09,3
account.65110fed956341239ccd707804255efc,2019-03-12,2019-03-12,1
account.68c72a505d24480e91a7ec062fe511de,2019-03-06,2019-03-11,6
account.727913b101ac4459ad638628323212f3,2019-03-09,2019-03-12,4
account.83b94de0e18140ad86a86cdc27b29a5f,2019-03-13,2019-03-14,2
account.8bed0eb9dad4415cb5abedb757046682,2019-03-22,2019-03-23,2
account.8c4f5e6e48d945e4830b6970905d6614,2019-03-01,2019-03-03,3
account.8d659d1e97d5485296f27874e75d54ff,2019-03-07,2019-03-11,5
account.91d71b0e16b341ffb8047ea562b17194,2019-03-01,2019-03-06,6
account.d4efbe2894c540a8a4429fc0da94bf72,2019-03-08,2019-03-08,1
account.d4fafcdbfea84d67925dc369c1b30405,2019-03-23,2019-03-23,1
account.d504fb37e85a46ae9d65b1ac523911c3,2019-03-14,2019-03-14,1
account.ef74a20a71d2402fba15bcc52c7c44fe,2019-03-10,2019-03-11,2
account.0986ea0d29824c8bb120e726073bed24,2019-03-04,2019-03-09,6
account.14761d9acfab4e0cbdbec5d8ed708de2,2019-03-18,2019-03-20,3
account.2e97a486f43b4b83b2eb83762e4ba0e9,2019-03-01,2019-03-09,9
account.3369082c1dc5458299f8efa8d6e580b9,2019-03-01,2019-03-06,6
account.4c699debb36e4bc3b5e3959961b5cf9f,2019-03-04,2019-03-26,23
account.66194937b6c34bf69ff4c4dfbfba9df3,2019-03-03,2019-03-03,1
account.6f29b221d74e4c34bc606f155d2190ca,2019-03-10,2019-03-12,3
account.7c8e937e2ec94986b710a13da3cd2de3,2019-03-09,2019-03-09,1
account.7dfd91bd170042988c5357991c25802a,2019-03-20,2019-03-22,3
account.7e14cc5955b34f2699a7ed5115d4a4c7,2019-03-04,2019-03-05,2
account.87e89726cc36411295026dcaf1ecbb05,2019-03-28,2019-03-29,2
account.8ae3c8ac7e84446fae0bb793207e146a,2019-03-05,2019-03-05,1
account.b1bcd8e9c3ee4e7c9a56265b97b11ad4,2019-03-29,2019-03-30,2
account.078af237a6c84b2780d7626c0f3a7d8c,2019-03-25,2019-03-26,2
account.0e100e51759743aea4d6b8927b6ca0fc,2019-03-13,2019-03-20,8
account.159905b6100d4695aca25b15ff89bf14,2019-03-04,2019-03-05,2
account.3bf0521cde9a475e932e50dc5ec7ea6f,2019-03-06,2019-03-25,20
account.4517564470f143abad6bfd1dce9cf15d,2019-03-09,2019-03-09,1
account.67f93939a30f40dda46e6b3734631c54,2019-03-15,2019-03-16,2
account.78aa6d775eca4483872ddd2cd7ff81d8,2019-03-03,2019-03-06,4
account.a6cf81ede0c34e07882962c18fb5d987,2019-03-03,2019-03-11,9
account.dcb0a84d46cd4f8ca9bb9af10e682cca,2019-03-06,2019-03-07,2
account.ed90bc9943df4ae9b875b42fd43cb724,2019-03-15,2019-03-17,3
account.05d5128555e2416f93a08c325ae6c6ea,2019-03-04,2019-03-07,4
account.2a8f2657fef8404387ab62af914b4ca2,2019-03-05,2019-03-06,2
account.425c8aa5656e48769721d8089268ca3f,2019-03-12,2019-03-12,1
account.42769c95fb424640a5f19ff1faa6e035,2019-03-06,2019-03-07,2
account.4f8322df820d4c20a299a6399b50bf58,2019-03-11,2019-03-11,1
account.77068126057e4de0b7c368bba2906a7f,2019-03-10,2019-03-11,2
account.95dab9c9edc14990bc1f84e03a541f82,2019-03-02,2019-03-05,4
account.a6bbdaebf270435db820dbbf58130957,2019-03-02,2019-03-07,6
account.ac9719254e264a7d9c6251b00893efab,2019-03-09,2019-03-09,1
account.b7cca16360324074b4bd416278895adf,2019-03-01,2019-03-05,5
account.cb4ea4cb08f54cf19896ea858c69b4bf,2019-03-03,2019-03-04,2
account.f0b0afc6df62461689b912febea6b843,2019-03-01,2019-03-04,4
account.f1c4eba199c040febbfe0fc9e2313dbd,2019-03-05,2019-03-07,3
account.f869c5fd918847e1a877a440eb000c5a,2019-03-23,2019-03-28,6
account.291493a7f488488aa6e40a947719ef51,2019-03-05,2019-03-06,2
account.2df39958737c46a98a1827eea13bc1aa,2019-03-06,2019-03-12,7
account.326db7a9839042b6ac9ab7938fc9bddb,2019-03-03,2019-03-04,2
account.369848b984e3472bb3a8128614c4f3f2,2019-03-03,2019-03-04,2
account.42f083dbf15642199459215b6483c7b3,2019-03-19,2019-03-26,8
account.582890489e4b41a79bab9dbc1b25e802,2019-03-01,2019-03-02,2
account.705bda169f1243f59a4fd752fcd67215,2019-03-02,2019-03-04,3
account.70b6ca409b5f4ad69443c552653490cb,2019-03-07,2019-03-22,16
account.945fba5100b7427eba1d65093067b023,2019-03-05,2019-03-08,4
account.9724bf6d9c494428bd29737a9d88014e,2019-03-09,2019-03-10,2
account.97a405bfffea45b198c1a1dbdc34bdc2,2019-03-23,2019-03-24,2
account.bbc2c5aaf55f423fbf16b1aeb3fe0b5c,2019-03-04,2019-03-05,2
account.bc3af25c518342af8e338507acbfdc3d,2019-03-10,2019-03-11,2
account.f75cd6b55d264ecab737d4fee1c5288e,2019-03-09,2019-03-10,2
account.10cbea3bc9c74f8e80b2f7a79e412dd1,2019-03-13,2019-03-14,2
account.1e0a0d224da4448dbe4b1c6fc4a633af,2019-03-23,2019-03-29,7
account.377995c8fa3649a4823fdd1d01760ebb,2019-03-03,2019-03-04,2
account.39be71fda6b4417db5ecd7dba603ae2b,2019-03-02,2019-03-03,2
account.4981ba3cf3ad48d9a8d4e30d07e3498f,2019-03-01,2019-03-02,2
account.50424ad271a34c52a51aa3c902261d03,2019-03-01,2019-03-07,7
account.5cde7b53d4a143cf940b38c32780d624,2019-03-03,2019-03-11,9
account.645dd88f238f4e609732c7fb55684145,2019-03-06,2019-03-09,4
account.6af52987d7064b7791b85dc597702a83,2019-03-15,2019-03-17,3
account.6d8e5986dd55495a9ce1bc55a81c80be,2019-03-03,2019-03-06,4
account.74106b161907418c94497ea025050b2f,2019-03-08,2019-03-09,2
account.749c93a0440a42fb8a43034f236a27f7,2019-03-09,2019-03-09,1
account.89ae59192a94422897e10f66e1e48bc2,2019-03-11,2019-03-12,2
account.b634635715944aaf947a7cca68e7f8de,2019-03-08,2019-03-11,4
account.c6596578cbaf4bca85a3e6e6ce64b4a6,2019-03-02,2019-03-03,2
account.cab6114b260146379c4d5b30209d3216,2019-03-22,2019-03-23,2
account.e4d805ef927b4c7fbe2d4fffa2b5d733,2019-03-01,2019-03-06,6
account.e66ca6a82ef14aec8ecaafd25598be25,2019-03-12,2019-03-13,2
account.f3009f1f636b4db8a1909f96e4945928,2019-03-05,2019-03-06,2
account.0c6f41d0198e4847970ef5cbefb60515,2019-03-02,2019-03-09,8
account.1dab983570234372b346f000c7d82315,2019-03-29,2019-03-29,1
account.21f931f6734f4fcd910f6f63c2844da7,2019-03-23,2019-03-30,8
account.2303787250c040f383389a32fda1c832,2019-03-03,2019-03-05,3
account.47bc50bc31c747b58de997ef55303003,2019-03-28,2019-03-29,2
account.48a4bbce674243c0bdbbab6a0d436b95,2019-03-18,2019-03-28,11
account.4ba9b288b73940b1b7a8425dae071806,2019-03-21,2019-03-22,2
account.5283dfd5475e4fb5ad6646ee02dff0ee,2019-03-01,2019-03-04,4
account.7c73849358a8428096899772a1e666c5,2019-03-05,2019-03-09,5
account.7eb8d21d024541a585ec6a90678be446,2019-03-05,2019-03-06,2
account.c03f204fb21847f89992e4c602adfdcc,2019-03-05,2019-03-09,5
account.d211342f66844a1bbd14fc103e836109,2019-03-08,2019-03-09,2
account.e1a2f22a587940d088d4c93eec012c9b,2019-03-01,2019-03-06,6
account.ed6a462d9de34d48a286803853e31e6d,2019-03-14,2019-03-24,11
account.01dc94cac75a4014a4e6a722004e2872,2019-03-04,2019-03-06,3
account.1545c65469db4b82949e3ac95ede2385,2019-03-05,2019-03-06,2
account.1e57469c6c614d469c4b3da20b71b3cb,2019-03-29,2019-03-30,2
account.2f40ec6bed764825a0d538a00650fe8c,2019-03-02,2019-03-03,2
account.31a0abc3179d4d28a2c00d666fdb33b7,2019-03-07,2019-03-08,2
account.39f2af57f17d4d1db7689d8fe67dd996,2019-03-16,2019-03-17,2
account.3cdbaf6c7b5b4f8c81bd416a0c7ef400,2019-03-23,2019-03-24,2
account.457626fc420d4235a6adcc009ce0bd58,2019-03-01,2019-03-04,4
account.45e3c99224c54aa4b39d8d76d33174ea,2019-03-03,2019-03-09,7
account.5dc4081fb42c4a23827a33e50cdd454d,2019-03-25,2019-03-26,2
account.7aaf94ef71684f30ba1f78c028a24cd3,2019-03-03,2019-03-05,3
account.851e8f8ba0524d55aceb849a8ffa3c43,2019-03-01,2019-03-05,5
account.8d1040a46fb847b89bfa5ed7216b4d99,2019-03-01,2019-03-01,1
account.aa6b18ad62ab47e7a193abb070201921,2019-03-14,2019-03-15,2
account.ba595b90879c4cb3a4c5f8fbb8e774e2,2019-03-03,2019-03-04,2
account.f87f8e83f71547d3863cce8fdec7ef84,2019-03-08,2019-03-09,2
account.fd106a2a6b284ff08875a8c641daf7b0,2019-03-01,2019-03-03,3
account.fde0100e03734c4bb0e5b208e2975aa1,2019-03-03,2019-03-04,2
account.083575de29644f868749e8bb282d9831,2019-03-07,2019-03-08,2
account.0f19eee646ca41dabbe41d1a3119bbb8,2019-03-14,2019-03-15,2
account.2532e83cb5534b1dbafb7c3ba02aae04,2019-03-19,2019-03-22,4
account.363258db48c74f2cb021364f61a22b53,2019-03-02,2019-03-25,24
account.401e27d1d41540c189945cea334b6ce2,2019-03-05,2019-03-06,2
account.872aae9651f04357b796dbbce313c30e,2019-03-21,2019-03-22,2
account.8b86f6651b66454c8b0895e259ed09af,2019-03-07,2019-03-08,2
account.908eaf1c1abf49058d0804b6c525aa72,2019-03-26,2019-03-29,4
account.adff3267d50f435bb48a276a41518d0d,2019-03-01,2019-03-09,9
account.b1ffeb43ae6643f1af540021408980a2,2019-03-09,2019-03-10,2
account.b256b9e1fe864844b1bb083dc2e89805,2019-03-13,2019-03-17,5
account.bdfc3cbfe1684b54b4fb1aef161bdf92,2019-03-02,2019-03-09,8
account.c6e5aebe0c3a4f298188f6f27edc112c,2019-03-05,2019-03-06,2
account.d150cb9f33544294929488b07018d2ff,2019-03-03,2019-03-05,3
account.ec1a96c453224bd59ea956921b350a81,2019-03-07,2019-03-08,2
account.fcda4bd39aa14e7892d9370e6d5302de,2019-03-08,2019-03-09,2
account.fdec80ee28ee43cdbeff1deeabe1ff8e,2019-03-02,2019-03-03,2
account.3735d3bd40b14c4182c4a9ccd7e59f32,2019-03-04,2019-03-05,2
account.45ef7d8800cc4d13adeeef6d166faabb,2019-03-09,2019-03-09,1
account.7e3cbb011e224c8b861e64d5894dcbcd,2019-03-01,2019-03-09,9
account.8983df9c70484ce38fecf3694e7c0729,2019-03-05,2019-03-19,15
account.a9e6be9116104da9b250a0d53c589946,2019-03-07,2019-03-09,3
account.b4e074db8a514716bfc1ac2f06b7aaa8,2019-03-12,2019-03-12,1
account.bf2d592ff12c47b696adc909a1c931da,2019-03-09,2019-03-31,23
account.05caa6a3da154ea7b539d857c3a7acc2,2019-03-10,2019-03-11,2
account.1b326b2ca4f0459b91913a9e064ae580,2019-03-03,2019-03-04,2
account.1eca3e3cd5624473a91ca96ba3470a0d,2019-03-15,2019-03-17,3
account.3d0374fd293241b59cb3037e135245ac,2019-03-01,2019-03-01,1
account.41f6126d60144fd3a7949333bae84e7d,2019-03-07,2019-03-12,6
account.5c374b3edf5245f2b3c380fecc587499,2019-03-01,2019-03-02,2
account.6e4fc776ee1c48a2a8e830a86870e733,2019-03-15,2019-03-16,2
account.7595176c4c6148b7974e0b65aa9db5b8,2019-03-21,2019-03-22,2
account.834b11bba7fc4d02b966676b2f23bbec,2019-03-24,2019-03-25,2
account.9cc5c36d10244ce5b0bf563a3a28e230,2019-03-13,2019-03-21,9
account.a0b8f6c74c52404ea2f5e551514eb429,2019-03-05,2019-03-06,2
account.bae08d1affc946b8b38e5e4f854fd508,2019-03-02,2019-03-03,2
account.ea18e39ac356429ab41bc7b3c6a67d7a,2019-03-04,2019-03-06,3
account.ff00856c18624652b4c7a669bb1c3c0c,2019-03-23,2019-03-30,8
account.012a526f89d740758e9279a68fcfdd7b,2019-03-01,2019-03-09,9
account.16d63292eb0d48ddb75274db1fbac8da,2019-03-12,2019-03-29,18
account.1d0ada2cbade4a49b6abd5ce15585ba8,2019-03-16,2019-03-17,2
account.1d32a4cc8c9d4ab8ae5b1886f1b7d8c4,2019-03-10,2019-03-11,2
account.632d9082ccc44be4bca35463131f98c0,2019-03-02,2019-03-09,8
account.69784fd422684e568e126fe4050bf4e7,2019-03-02,2019-03-09,8
account.85183358416643f2b788f7c47e169b29,2019-03-06,2019-03-08,3
account.8dcbb5184b8a46d49bfacf227b028266,2019-03-01,2019-03-02,2
account.97fd54e2121f4ff28252eda215f43565,2019-03-05,2019-03-07,3
account.993dab3972514a089c3cd482a8e09355,2019-03-01,2019-03-02,2
account.9a1262597f86414293e74482e6573d17,2019-03-10,2019-03-13,4
account.b482c93399154f0ca88a0f1d20b7b19d,2019-03-13,2019-03-14,2
account.cb6219013edc48a5bb309e52c73cdf1a,2019-03-09,2019-03-12,4
account.d4de315ad1134af8b90783596d23dc22,2019-03-05,2019-03-08,4
account.ff1e16a8dd08402cad1dd20d898b2780,2019-03-03,2019-03-06,4
account.048780608bb74046b0301abd60030dc8,2019-03-12,2019-03-13,2
account.117e59c0ba6c4ed2908ae5966ea93389,2019-03-02,2019-03-09,8
account.44a9a0cf845c441fb9c0d4f37b47af12,2019-03-22,2019-03-24,3
account.5ae52600b1cf4415804b5e7c9b2f07c7,2019-03-13,2019-03-14,2
account.7c3504bb230b4fe78ae0fa39d939f52a,2019-03-20,2019-03-24,5
account.9be73973467e4bec87e27facb1874e8f,2019-03-03,2019-03-06,4
account.b91dc90497c24041808bee879c9640e1,2019-03-01,2019-03-06,6
account.c66d4bcff2d342d9bd7652a5810f47ff,2019-03-15,2019-03-16,2
account.cdc6b52a80ac46c2b676f1d49cf09dfd,2019-03-03,2019-03-08,6
account.d2d5a36b5cd84391bdca3c36c0b043c6,2019-03-13,2019-03-16,4
account.e9a7edda69d64e2e845bcfef305c5cee,2019-03-14,2019-03-15,2
account.fab538acbc46478b801cac6ccc54be41,2019-03-20,2019-03-22,3
account.fb93cdf9129f44099117fcf6e8555dbd,2019-03-11,2019-03-12,2
account.08e5f0a9566449d2b8afad49f5f512c3,2019-03-01,2019-03-02,2
account.09446d7c57b1421088c080f084146f27,2019-03-06,2019-03-08,3
account.2e5b36604824484b93dc1a600aeefac0,2019-03-15,2019-03-23,9
account.2f786e2dd1c747049fd25cdd05a56b9b,2019-03-08,2019-03-09,2
account.3151c77c72f649c290442289fda2bd9d,2019-03-18,2019-03-20,3
account.473affe4c16c47698ec2ad1c4fc7a083,2019-03-01,2019-03-02,2
account.506054782d5747fdb6dd31905c1497f0,2019-03-01,2019-03-09,9
account.6147c0ae97af468fa5e284e0f23ccf41,2019-03-05,2019-03-06,2
account.62659d6b536046d382b83278c6434e1b,2019-03-22,2019-03-24,3
account.6841dea782a24f24a41a72aee0e2bb20,2019-03-22,2019-03-26,5
account.7306ed48126e4de9b3d6070c980d21eb,2019-03-12,2019-03-13,2
account.7e0f93ea60574803a8dd6ee4721ef46c,2019-03-02,2019-03-03,2
account.ce9ba4a12dd144348c55b1bb4cc242cc,2019-03-21,2019-03-22,2
account.dcb389959c2648f7af13019ea31dcf49,2019-03-04,2019-03-13,10
account.df09de970fb048ebbd6f61b516320323,2019-03-03,2019-03-03,1
account.fe2a326e72cb469eb3afa59da6081ef9,2019-03-04,2019-03-09,6
account.2978909de43c47f1902ed60f706a0250,2019-03-15,2019-03-16,2
account.2d809b91616749c6ad9547e74b5dd79d,2019-03-01,2019-03-05,5
account.36b5011a77bb4e2d878071677b2fea2c,2019-03-02,2019-03-26,25
account.3817e41394dd4b799cd2203f6d1034b4,2019-03-09,2019-03-10,2
account.6ccea3c1860744ef8c7a7b2528e5a118,2019-03-01,2019-03-02,2
account.843c4d922f6243618e490d800ec14377,2019-03-05,2019-03-05,1
account.86c9b38efaaf4ef891d73708eed2ef86,2019-03-06,2019-03-07,2
account.894f410abca640f69d9a972d6e0e5ad2,2019-03-02,2019-03-06,5
account.92058bdcd5654651b9f8e71254f6fdb4,2019-03-05,2019-03-06,2
account.9b68786f1e2546249b88016ce04855cc,2019-03-03,2019-03-04,2
account.d2462a5fb3564ea3b4c101a5c018871d,2019-03-02,2019-03-06,5
account.ecafbc5555714d8e88ba7e69cb93bcf8,2019-03-14,2019-03-17,4
account.f940e650607744ee8e3b17395a81cc06,2019-03-01,2019-03-02,2
account.459189d5d01741a9b8942f73a5adb720,2019-03-09,2019-03-09,1
account.70139dc2fa134928b7d186afc0997939,2019-03-01,2019-03-09,9
account.711b0b807c49477a8e77aaae3c1ce75c,2019-03-07,2019-03-08,2
account.797771a7c92e496596f7c9fba7509d8e,2019-03-16,2019-03-17,2
account.910ece546dc34132ad036ca7942ba018,2019-03-02,2019-03-06,5
account.957b4910d5dd4de0b2182cee0ffa5d00,2019-03-22,2019-03-23,2
account.96c1d761950c4a9b81e1972ad538c232,2019-03-05,2019-03-06,2
account.a80e8c04433f44bc9f7a9711d0be8469,2019-03-01,2019-03-03,3
account.e5d0978fa8d04706bd68669771468534,2019-03-05,2019-03-09,5
account.eb671a63f24742db8a273f21041b548b,2019-03-03,2019-03-11,9
account.050930e68cb74e7293a6718c382900cc,2019-03-03,2019-03-11,9
account.3fe7860ce92e4679933872c3ca9a7b10,2019-03-11,2019-03-11,1
account.59ab8933f5ce4b9998a764c897e047ab,2019-03-04,2019-03-05,2
account.5c8432eea457495cb185ffee952cfd67,2019-03-27,2019-03-28,2
account.5dfe675297c643afabc72411cfa69d00,2019-03-08,2019-03-09,2
account.5fbe57d8c8c844de904c39a0e17bd238,2019-03-04,2019-03-09,6
account.6f2e1f6028444ddfb51b315382837e97,2019-03-12,2019-03-14,3
account.82bfc9f35f704e1a916eb26b73e432a6,2019-03-06,2019-03-08,3
account.9196d59069df4ec190f930f99fd0a298,2019-03-01,2019-03-02,2
account.935415d8d870474cba831c3127c6b652,2019-03-09,2019-03-09,1
account.b3360beb481c41c1868b6b2e2d8336af,2019-03-10,2019-03-12,3
account.dccbf2dc1ed748bd92a262850cc49044,2019-03-08,2019-03-30,23
account.e8a59c66429e46a4a966c4e90d5c659c,2019-03-01,2019-03-01,1
account.f314194a03b546f096f37dac6675abc5,2019-03-02,2019-03-04,3
account.fa2d0af03d3a439385142b512391610f,2019-03-10,2019-03-11,2
account.fca4b32fd04540c985d5f871c4da540b,2019-03-21,2019-03-23,3
account.03694b00b59e482d88cdc0ab016f21d2,2019-03-26,2019-03-27,2
account.0575ae1ccc494c9696203162f2b30d07,2019-03-08,2019-03-11,4
account.377ea3551ba248d0811679f5cd446282,2019-03-03,2019-03-04,2
account.3b5fb40e17de46bf8dce0a41df0a361b,2019-03-15,2019-03-16,2
account.3e810bf4be1c4eabaae843e3c6ee23a7,2019-03-03,2019-03-04,2
account.479b5418e02a4666b7dff337505afbf7,2019-03-20,2019-03-23,4
account.4a328591aae8419a94e935456ca28e84,2019-03-02,2019-03-09,8
account.55d7cce7652a4ed3b8c25ff949800adc,2019-03-11,2019-03-12,2
account.5848a66f125e4ce7b56147b9037536f1,2019-03-16,2019-03-17,2
account.5dfe1d93e8d54e7a9d18733e624c289a,2019-03-13,2019-03-14,2
account.6b294f5d87ff4774970a6a9929da4c9e,2019-03-04,2019-03-05,2
account.6bfec39db3884374807d50cbaaa58b36,2019-03-01,2019-03-04,4
account.70bcd70abff44737971c955c39ebfb01,2019-03-05,2019-03-09,5
account.8a73bd2f49314ab4b1ec6a853457dd58,2019-03-12,2019-03-13,2
account.b1b0cf26f5cd4fbc9405a48bc479d342,2019-03-10,2019-03-11,2
account.b3e7bbe4abc64cd595ea8bfe16250c3f,2019-03-09,2019-03-10,2
account.b43fd3cbb1904ababfa25fdde0e7a9b3,2019-03-02,2019-03-03,2
account.c6af6f6e497647139facee7326ecb81b,2019-03-12,2019-03-27,16
account.fe772584f1d04725a2a0e23cc212d3ab,2019-03-02,2019-03-05,4
account.06643bd85f2142a2920a785443f1e4ca,2019-03-03,2019-03-06,4
account.073041a81b4e49d0b7a633f3c60d4519,2019-03-25,2019-03-29,5
account.0e0f2587d5b04ecd88bedd5726c2adcc,2019-03-09,2019-03-11,3
account.1991609cd3c943b0be9c5544fb3c7547,2019-03-04,2019-03-06,3
account.1c4853396b364ce1ae5b8348f7309c2d,2019-03-01,2019-03-13,13
account.3a73fd9f82c74504bf5ac7080a3b3fb8,2019-03-11,2019-03-11,1
account.3aad57ce8336404a8d1f2ac060a17d3e,2019-03-14,2019-03-15,2
account.487f18b2731441f2b5c0c5535241665e,2019-03-25,2019-03-26,2
account.7e92e9c28af141f38074ae645e239277,2019-03-02,2019-03-06,5
account.82a49ba9f7ca46b7b3b25c0608faf9be,2019-03-01,2019-03-05,5
account.845e8153a64e4991bacff027313b6a2f,2019-03-11,2019-03-11,1
account.8bf85b8048264147b082dff745fdd011,2019-03-02,2019-03-09,8
account.ae97b9d11af04b77ab0fee11931e9e9e,2019-03-10,2019-03-11,2
account.bed0844bf2bc45faaaa6d7728d810871,2019-03-14,2019-03-15,2
account.ef43cec7e8a04ef59219087f66bb0e11,2019-03-02,2019-03-06,5
account.f46cfed3fef1414cb63e3a0176970028,2019-03-02,2019-03-07,6
account.0356998ccd4a47cfb17c06c9dcd364e4,2019-03-09,2019-03-11,3
account.04b2df690da64272bfce0c4f636d0c9d,2019-03-21,2019-03-22,2
account.084d094634ca4bc4a0263927f953380b,2019-03-01,2019-03-29,29
account.132dfd4c3b514977987c7d6b24931584,2019-03-08,2019-03-26,19
account.2502df0f04ff4feb8907ad3c6975f7be,2019-03-01,2019-03-01,1
account.34f35d0564ac4cd3bdb66172150255fe,2019-03-16,2019-03-17,2
account.5504a401073241feb362e01815020efb,2019-03-06,2019-03-11,6
account.86701cbab5ed41c4919e2fb1687ccd95,2019-03-10,2019-03-11,2
account.886b61edd6334f34b1db338859893734,2019-03-11,2019-03-12,2
account.93c6f716b7564102b8e887c12f9d23c3,2019-03-09,2019-03-13,5
account.95aaae7797d142289f367a8a07e2383b,2019-03-02,2019-03-02,1
account.96c1ac8f5d68467c8cab986f637b8bd6,2019-03-01,2019-03-02,2
account.ae11158e17554d4e9bbf82e0d0932c22,2019-03-08,2019-03-12,5
account.b2c9953636f249079e2068b7c38a67a4,2019-03-14,2019-03-15,2
account.e1e6e6c9863740afb0c87fdf8049a184,2019-03-02,2019-03-11,10
account.e9f2d5b35df04e0280fa6cf803fd10ea,2019-03-01,2019-03-06,6
account.ee260072cbdb4a69ac207df1f2eafe91,2019-03-08,2019-03-09,2
account.f218df07418d47acb19d72a2e4013d14,2019-03-08,2019-03-09,2
account.f8c021acc1bd405c8a636e55b1f264c7,2019-03-02,2019-03-13,12
account.f8d3d0057c674c739a3a8be43f713cd7,2019-03-09,2019-03-12,4
account.0b8d59704ff141c691af5ce186d804ef,2019-03-13,2019-03-14,2
account.2590cc8ddc314a0d883b5bed5e1a9ffe,2019-03-08,2019-03-09,2
